SessionID,Timestamp,Page,Device,SearchQuery,Category,Converted,CleanQuery,Sentiment,Keywords,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45
S0100,2024-10-02 04:46:00,Landing,desktop,latest iPhone,Phones,0,latest iphone,0.0,latest iphone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0100,2024-10-02 04:46:15,Product,desktop,latest iPhone,Phones,0,latest iphone,0.0,latest iphone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0101,2024-10-01 18:45:00,Landing,tablet,cheap sneakers,Shoes,0,cheap sneaker,0.0,cheap sneaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284768716494298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778282726937522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0101,2024-10-01 18:45:42,Search,tablet,cheap sneakers,Shoes,0,cheap sneaker,0.0,cheap sneaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284768716494298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778282726937522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0101,2024-10-01 18:45:48,Help,tablet,cheap sneakers,Shoes,0,cheap sneaker,0.0,cheap sneaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284768716494298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778282726937522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0102,2024-10-02 07:35:00,Landing,mobile,Samsung Galaxy deals,Phones,0,samsung galaxy deal,0.0,samsung galaxy deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0103,2024-10-01 13:25:00,Landing,tablet,macbook pro 2024,Laptops,0,macbook pro 2024,0.0,macbook pro 2024,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0103,2024-10-01 13:25:24,Help,tablet,macbook pro 2024,Laptops,0,macbook pro 2024,0.0,macbook pro 2024,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0104,2024-10-01 09:52:00,Landing,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:52:18,Help,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:52:59,Search,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:53:39,Category,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:53:46,Product,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:54:40,Cart,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:54:49,Checkout,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0104,2024-10-01 09:55:37,Purchase,mobile,Sony WH-1000XM5,Headphones,0,sony wh1000xm5,0.0,sony wh1000xm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
S0105,2024-10-02 03:51:00,Landing,desktop,best sunscreen,Skincare,0,best sunscreen,0.6369,best sunscreen,0.0,0.0,0.0,0.0,0.0,0.0,0.6100423465637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923688127374966,0.0,0.0,0.0,0.0
S0105,2024-10-02 03:51:41,Category,desktop,best sunscreen,Skincare,0,best sunscreen,0.6369,best sunscreen,0.0,0.0,0.0,0.0,0.0,0.0,0.6100423465637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923688127374966,0.0,0.0,0.0,0.0
S0105,2024-10-02 03:51:54,Product,desktop,best sunscreen,Skincare,0,best sunscreen,0.6369,best sunscreen,0.0,0.0,0.0,0.0,0.0,0.0,0.6100423465637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923688127374966,0.0,0.0,0.0,0.0
S0105,2024-10-02 03:52:22,Search,desktop,best sunscreen,Skincare,0,best sunscreen,0.6369,best sunscreen,0.0,0.0,0.0,0.0,0.0,0.0,0.6100423465637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923688127374966,0.0,0.0,0.0,0.0
S0105,2024-10-02 03:53:01,Landing,desktop,best sunscreen,Skincare,0,best sunscreen,0.6369,best sunscreen,0.0,0.0,0.0,0.0,0.0,0.0,0.6100423465637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923688127374966,0.0,0.0,0.0,0.0
S0105,2024-10-02 03:53:54,Category,desktop,best sunscreen,Skincare,0,best sunscreen,0.6369,best sunscreen,0.0,0.0,0.0,0.0,0.0,0.0,0.6100423465637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923688127374966,0.0,0.0,0.0,0.0
S0106,2024-10-01 11:55:00,Landing,mobile,Samsung Galaxy deals,Phones,1,samsung galaxy deal,0.0,samsung galaxy deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0107,2024-10-02 03:20:00,Landing,mobile,moisturizer for dry skin,Skincare,0,moisturizer dry skin,0.0,moisturizer dry skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0107,2024-10-02 03:20:05,Search,mobile,moisturizer for dry skin,Skincare,0,moisturizer dry skin,0.0,moisturizer dry skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:17:00,Landing,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:17:15,Landing,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:17:33,Landing,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:18:12,Landing,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:18:21,Category,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:18:39,Product,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:18:47,Search,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:19:33,Product,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:20:17,Category,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:21:01,Search,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:21:56,Product,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0108,2024-10-01 23:22:33,Help,mobile,running shoes men,Shoes,0,running shoe men,0.0,running shoe men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.0,0.0,0.0,0.0,0.0,0.6066226756782283,0.0,0.5138266815823933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:22:00,Landing,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:22:51,Search,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:23:09,Product,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:23:53,Cart,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:24:48,Product,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:24:55,Category,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:25:07,Landing,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0109,2024-10-01 10:26:03,Product,desktop,nike air max,Shoes,0,nike air max,0.0,nike air max,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0110,2024-10-02 05:52:00,Landing,mobile,best sports shoes,Shoes,1,best sport shoe,0.6369,best sport shoe,0.0,0.0,0.0,0.0,0.0,0.0,0.4542905246454834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647484878205123,0.0,0.0,0.0,0.0,0.6889697124850817,0.0,0.0,0.0,0.0,0.0
S0111,2024-10-01 14:59:00,Landing,tablet,lightweight ultrabook,Laptops,0,lightweight ultrabook,0.0,lightweight ultrabook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0
S0111,2024-10-01 14:59:41,Landing,tablet,lightweight ultrabook,Laptops,0,lightweight ultrabook,0.0,lightweight ultrabook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0
S0111,2024-10-01 15:00:18,Landing,tablet,lightweight ultrabook,Laptops,0,lightweight ultrabook,0.0,lightweight ultrabook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0
S0111,2024-10-01 15:00:44,Category,tablet,lightweight ultrabook,Laptops,0,lightweight ultrabook,0.0,lightweight ultrabook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0
S0112,2024-10-01 16:36:00,Landing,desktop,best sports shoes,Shoes,1,best sport shoe,0.6369,best sport shoe,0.0,0.0,0.0,0.0,0.0,0.0,0.4542905246454834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647484878205123,0.0,0.0,0.0,0.0,0.6889697124850817,0.0,0.0,0.0,0.0,0.0
S0112,2024-10-01 16:36:42,Category,desktop,best sports shoes,Shoes,1,best sport shoe,0.6369,best sport shoe,0.0,0.0,0.0,0.0,0.0,0.0,0.4542905246454834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647484878205123,0.0,0.0,0.0,0.0,0.6889697124850817,0.0,0.0,0.0,0.0,0.0
S0112,2024-10-01 16:37:33,Search,desktop,best sports shoes,Shoes,1,best sport shoe,0.6369,best sport shoe,0.0,0.0,0.0,0.0,0.0,0.0,0.4542905246454834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647484878205123,0.0,0.0,0.0,0.0,0.6889697124850817,0.0,0.0,0.0,0.0,0.0
